,cik,companyName,stockSymbol,with10K
2132,0001271024,Linkedin Corp,lnkd,1
2133,0001058299,Lionbridge Technologies Inc /DE/,liox,1
2134,0000929351,Lions Gate Entertainment Corp /Cn/,lgf,1
2135,0001330436,Liquidia Technologies Inc,lqda,1
2136,0001235468,Liquidity Services Inc,lqdt,1
2137,0001023128,Lithia Motors Inc,lad,1
2138,0001415332,Lithium Corp,ltum,1
2139,0000889331,Littelfuse Inc /DE,lfus,1
2140,0001335258,"Live Nation Entertainment, Inc.",lyv,1
2141,0001462120,"Live Oak Bancshares, Inc.",lob,1
2142,0001742924,Livent Corp.,lthm,1
2143,0001102993,Liveperson Inc,lpsn,1
2144,1167831,Lloyds Bank plc,,0
2145,0001383196,"Location Based Technologies, Inc.",lbas,1
2146,0000936468,Lockheed Martin Corp,lmt,1
2147,0000060086,Loews Corp,l,1
2148,0001420302,"LogMeIn, Inc.",logm,1
2149,0001032975,Logitech International Sa,logi,1
2150,0000355777,Lojack Corp,lojn,1
2151,0001641129,"LookSmart Group, Inc.",lkst,1
2152,0001077866,Looksmart Ltd,look,1
2153,0001504678,"Loop Industries, Inc.",llpp,1
2154,0001353209,"LoopNet, Inc.",,1
2155,0000060519,Louisiana-Pacific Corp,lpx,1
2156,0000060667,Lowes Companies Inc,low,1
2157,0000060714,Lsb Industries Inc,lxu,1
2158,0000763532,Lsi Industries Inc,lyts,1
2159,0001396033,"Lumber Liquidators Holdings, Inc.",ll,1
2160,0001033905,Luminex Corp,lmnx,1
2161,0001520744,Lumos Networks Corp.,lmos,1
2162,0001239819,Luna Innovations Inc,luna,1
2163,0001475348,Luther Burbank Corp,lbc,1
2164,0000060977,Lydall Inc /DE/,ldl,1
2165,0001759509,"Lyft, Inc.",lyft,1
2166,0001166220,"Lyris, Inc.",lyri,1
2167,0000036270,M&T Bank Corp,mtb,1
2168,0001493594,"M/A-COM Technology Solutions Holdings, Inc.",mtsi,1
2169,0001038280,MAC-GRAY CORP,tuc,1
2170,0000912607,MACE SECURITY INTERNATIONAL INC,mace,1
2171,2337,"MACRONIX INTERNATIONAL CO., LTD. (旺宏電子)",,0
2172,0000019411,MAGELLAN HEALTH INC,mgln,1
2173,0000920707,"MAKEMUSIC, INC.",mmus,1
2174,0000202467,MAKITA CORP,,0
2175,0001411861,MAKO Surgical Corp.,mako,1
2176,0001401923,"MAP Pharmaceuticals, Inc.",,1
2177,0001441693,MARRONE BIO INNOVATIONS INC,mbii,1
2178,0001399315,MARSHALL & ILSLEY CORP,mhyrx,1
2179,0000892025,MARTEK BIOSCIENCES CORP,,1
2180,0000015615,MASTEC INC,mtz,1
2181,0000755003,MATERIAL SCIENCES CORP,masc,1
2182,0001091223,MATERIALISE NV,mtls,0
2183,0001104657,MATERION Corp,mtrn,1
2184,0001361470,MAVENIR SYSTEMS INC,mvnr,1
2185,0001068796,MAXYGEN INC,,1
2186,0001032067,MEADE INSTRUMENTS CORP,,1
2187,0001159297,MEADWESTVACO Corp,mwv,1
2188,0001000209,MEDALLION FINANCIAL CORP,mfin,1
2189,0001139463,MEDCATH CORP,,1
2190,0001170650,MEDCO HEALTH SOLUTIONS INC,mhs,1
2191,0000748270,MEDICAL ACTION INDUSTRIES INC,mdci,1
2192,0001582982,"MEDICAL TRANSCRIPTION BILLING, CORP",mtbc,1
2193,0000859368,MEDICIS PHARMACEUTICAL CORP,mrx,1
2194,0001133519,MEDICURE INC,,0
2195,0000874733,MEDIWARE INFORMATION SYSTEMS INC,medw,1
2196,0000753772,MEDIZONE INTERNATIONAL INC,mzei,1
2197,0000884497,MEDQUIST INC,medq,1
2198,0001267612,MELT INC,mltc,1
2199,0000064978,MERCK SHARP & DOHME CORP.,mrk,1
2200,0001049521,MERCURY SYSTEMS INC,mrcy,1
2201,,MERIDIAN BANK,mwi_priv,1
2202,0000724941,MERISEL INC /DE/,,1
2203,0000065100,"MERRILL LYNCH & CO., INC.",mer$p,1
2204,0000810332,MESA AIR GROUP INC,mesa,1
2205,0000065201,MET PRO CORP,mpr,1
2206,0000886977,METHANEX CORP,meoh,0
2207,,METROPOLITAN COMMERCIAL BANK,mcb_priv,1
2208,0000937834,METROPOLITAN LIFE INSURANCE CO,mlic,1
2209,0001401106,MF Global Holdings Ltd.,mfglq,1
2210,0000789570,MGM Resorts International,mgm,1
2211,0001517224,"MICHAEL FOODS GROUP, INC.",,1
2212,0000740670,MICHAELS STORES INC,,1
2213,0001329136,MICROELECTRONICS TECHNOLOGY Co,mely,1
2214,0000320345,MICROS SYSTEMS INC,mcrs,1
2215,0000065770,"MICROVISION, INC.",mvis,1
2216,0000928576,MIDAMERICAN ENERGY CO,mdpwk,1
2217,0001046131,MIDAS INC,,1
2218,0000912958,MILLICOM INTERNATIONAL CELLULAR SA,tigo,0
2219,0001458962,"MINDBODY, Inc.",mb,1
2220,0001224370,"MINDSPEED TECHNOLOGIES, INC",mspd,1
2221,0000944130,"MINISTRY PARTNERS INVESTMENT COMPANY, LLC",minipa_priv,1
2222,0001059786,MIPS TECHNOLOGIES INC,mips,1
2223,0001586727,"MIRAMAR LABS, INC.",mrlb,1
2224,0001010775,MIRANT CORP,mir,1
2225,0001041609,MIRENCO INC,mreo,1
2226,0000067099,MITSUI & CO LTD,,0
2227,0001369444,MIZATI LUXURY ALLOY WHEELS INC,mztaq,1
2228,0001335730,MIZUHO FINANCIAL GROUP INC,mfg,0
2229,0001527698,"ML Capital Group, Inc.",mlcg,1
2230,0001285701,"MMRGlobal, Inc.",mmrf,1
2231,0001470099,"MOBILEIRON, INC.",mobl,1
2232,0001447380,MOBIVITY HOLDINGS CORP.,mfon,1
2233,1743971,MOGU Inc.,MOGU,0
2234,0001005276,MOHEGAN TRIBAL GAMING AUTHORITY,mohe_priv,1
2235,0000067472,MOLEX INC,molx,1
2236,0001265107,MONITRONICS INTERNATIONAL INC,ascma_priv,1
2237,0001020416,"MONSTER WORLDWIDE, INC.",mww,1
2238,0000067887,MOOG INC.,mog.a,1
2239,0001276477,MORRIS PUBLISHING GROUP LLC,,1
2240,0001336691,MOTRICITY INC,vltcw,1
2241,0001085770,MOVE INC,move,1
2242,0001408198,MSCI Inc.,msci,1
2243,cr212465,"MUFG Union Bank, N.A.",,0
2244,0000732412,MULTIBAND CORP,mbnd,1
2245,0001323974,"MWI Veterinary Supply, Inc.",mwiv,1
2246,0000069499,MYLAN INC.,myl_priv,1
2247,0001369290,MYOMO INC,myo,1
2248,0001402479,MYOS Corp,myos,1
2249,0001053584,Macatawa Bank Corp,mcbc,1
2250,0001125345,Macrogenics Inc,mgnx,1
2251,0000794367,"Macy's, Inc.",m,1
2252,0001088162,Mad Catz Interactive Inc,mcz,1
2253,0001636519,Madison Square Garden Co,msg,1
2254,0001575975,Madison Ventures Inc.,mavt,1
2255,0001126975,Magellan Midstream Partners Lp,mmp,1
2256,0000876779,Magic Software Enterprises Ltd,mgic,0
2257,0000749098,Magna International Inc,mga,0
2258,0001353487,Magnegas Corp,mnga,1
2259,0000751085,"Magnetek, Inc.",mag,1
2260,0001412100,"Maiden Holdings, Ltd.",mhld,1
2261,0001574097,"Maiden Lane Jewelry, Ltd.",mdnl,1
2262,0001626853,Majesco,mjco,1
2263,0001076682,Majesco Entertainment Co,cool,1
2264,0001590976,"Malibu Boats, Inc.",mbuu,1
2265,0001594034,Mallinckrodt International Finance SA,,0
2266,0001567892,Mallinckrodt plc,mnk,1
2267,0001549107,Manchester United plc,manu,0
2268,0001056696,Manhattan Associates Inc,manh,1
2269,0001387632,Manhattan Bancorp,mnhn,1
2270,0000061986,Manitowoc Co Inc,mtw,1
2271,0001650962,"Manitowoc Foodservice, Inc.",mfs,1
2272,0001056358,Mannatech Inc,mtex,1
2273,0000899460,Mannkind Corp,mnkd,1
2274,0000871763,ManpowerGroup Inc.,man,1
2275,0000892537,Mantech International Corp,mant,1
2276,cr501105,Manufacturers and Traders Trust Company,,0
2277,0000101778,Marathon Oil Corp,mro,1
2278,0001507605,"Marathon Patent Group, Inc.",mara,1
2279,0001224133,Marchex Inc,mchx,1
2280,0000062234,Marcus Corp,mcs,1
2281,0001389002,Marin Software Inc,mrin,1
2282,0001517008,"Marina District Development Company, LLC",,1
2283,0001057060,Marinemax Inc,hzo,1
2284,0001096343,Markel Corp,mkl,1
2285,0001298978,"Market Leader, Inc.",,1
2286,0001278021,Marketaxess Holdings Inc,mktx,1
2287,0001490660,"Marketo, Inc.",mkto,1
2288,0001534463,Marlborough Software Development Holdings Inc.,,1
2289,0001048286,Marriott International Inc /MD/,mar,1
2290,0001524358,Marriott Vacations Worldwide Corp,vac,1
2291,0000062709,"Marsh & Mclennan Companies, Inc.",mmc,1
2292,0001091801,Martha Stewart Living Omnimedia Inc,mso,1
2293,0000916076,Martin Marietta Materials Inc,mlm,1
2294,0001058057,Marvell Technology Group Ltd,mrvl,1
2295,0000062996,Masco Corp /DE/,mas,1
2296,0000937556,Masimo Corp,masi,1
2297,0000893691,Masonite International Corp,door,1
2298,0000866273,Matrix Service Co,mtrx,1
2299,0000063276,Mattel Inc /DE/,mat,1
2300,0001094348,Mattersight Corp,matr,1
2301,0000063296,Matthews International Corp,matw,1
2302,0000063330,Maui Land & Pineapple Co Inc,mlp,1
2303,0001611231,"MaxPoint Interactive, Inc.",mxpt,1
2304,0001121142,Maxar Technologies Inc.,maxr,1
2305,0000743316,Maxim Integrated Products Inc,mxim,1
2306,0001032220,Maximus Inc,mms,1
2307,0000319815,Maxwell Technologies Inc,mxwl,1
2308,0001766368,"Mayville Engineering Company, Inc.",mec,1
2309,0001139812,Mb Financial Inc /MD,mbfi,1
2310,0000890801,"McAfee, Inc.",mfe,1
2311,0001288741,McCormick & Schmicks Seafood Restaurants Inc.,,1
2312,0001585002,"McGraw-Hill Global Education Intermediate Holdings, LLC",mhed,1
2313,0000063754,Mccormick & Co Inc,mkc,1
2314,0000708819,Mcdermott International Inc,mdr,1
2315,0000063908,Mcdonalds Corp,mcd,1
2316,0000752714,Mcgrath Rentcorp,mgrc,1
2317,0000927653,Mckesson Corp,mck,1
2318,0001535079,"McorpCX, Inc.",mccx,1
2319,0000773141,Mdc Holdings Inc,mdc,1
2320,0000876883,Mdc Partners Inc,mdca,1
2321,0000067716,Mdu Resources Group Inc,mdu,1
2322,0000778734,Measurement Specialties Inc,meas,1
2323,0001083712,Mecklermedia Corp,meck,1
2324,0000040528,"MedClean Technologies, Inc.",mcln,1
2325,0001540184,"Medallia, Inc.",mdla,1
2326,0001254419,Medassets Inc,mdas,1
2327,0001593984,MediWound Ltd.,mdwd,0
2328,0000216539,Media General Inc,meg,1
2329,2454,MediaTek Inc. (聯發科技),mtk,0
2330,0001226616,Medicinova Inc,mnov,1
2331,0001658432,Medico International Inc.,mddt,1
2332,0001453814,"Medidata Solutions, Inc.",mdso,1
2333,0001603961,Medifocus Inc.,mfs,0
2334,0001591165,Medovex Corp.,mdvx,1
2335,0001078099,"MeetMe, Inc.",meet,1
2336,0001356104,"Mellanox Technologies, Ltd.",mlnx,1
2337,0000919134,Mendocino Brewing Co Inc,menb,1
2338,0000701811,Mentor Graphics Corp,ment,1
2339,0001042729,Mercantile Bank Corp,mbwm,1
2340,0000726517,Merchants Bancshares Inc,mbvt,1
2341,0000310158,"Merck & Co., Inc.",mrk,1
2342,0000065011,Meredith Corp,mdp,1
2343,0000944765,Merge Healthcare Inc,mrge,1
2344,0000794172,Meridian Bioscience Inc,vivo,1
2345,0001750735,Meridian Corp,,1
2346,0000856982,Merit Medical Systems Inc,mmsi,1
2347,0000833079,Meritage Homes CORP,mth,1
2348,0001274792,Merrimack Pharmaceuticals Inc,mack,1
2349,0001167294,Meru Networks Inc,meru,1
2350,0000724004,Mesa Laboratories Inc /Co,mlab,1
2351,0000907471,Meta Financial Group Inc,cash,1
2352,0001121702,"Metabolix, Inc.",mblx,1
2353,1722606,Metalla Royalty & Streaming Ltd.,,0
2354,0000065270,Methode Electronics Inc,mei,1
2355,0001085706,"Metro Bancorp, Inc.",metr,1
2356,0000876437,Mgic Investment Corp,mtg,1
2357,0000835011,Mgp Ingredients Inc,mgpi,1
2358,0000827054,Microchip Technology Inc,mchp,1
2359,0000723125,Micron Technology Inc,mu,1
2360,0001574969,Microphase Corp,micph_priv,1
2361,0000310568,Microsemi Corp,mscc,1
2362,0000789019,Microsoft Corp,msft,1
2363,0001050446,Microstrategy Inc,mstr,1
2364,0001412665,"MidWestOne Financial Group, Inc.",mofg,1
2365,0001466026,"Midland States Bancorp, Inc.",msbi,1
2366,0000855683,Milestone Scientific Inc.,mlss,1
2367,0001372375,Millennial Media Inc.,mm,1
2368,0001376339,"Mimedx Group, Inc.",mdxg,1
2369,0000891014,Minerals Technologies Inc,mtx,1
2370,0001527599,"Mirna Therapeutics, Inc.",mirn,1
2371,0000880432,Misonix Inc,mson,1
2372,0001436126,"Mistras Group, Inc.",mg,1
2373,0000807863,Mitek Systems Inc,mitk,1
2374,0001170534,Mitel Networks Corp,mitl,1
2375,0000067088,Mitsubishi Ufj Financial Group Inc,mtu,0
2376,0001049502,Mks Instruments Inc,mksi,1
2377,0000890394,"MoSys, Inc.",mosy,1
2378,0000911109,Mobile Mini Inc,mini,1
2379,0001113513,"MobileSmith, Inc.",most,1
2380,0001084267,"Mobiquity Technologies, Inc.",mobq,1
2381,0000067279,Mocon Inc,moco,1
2382,0001118417,"Model N, Inc.",modn,1
2383,0000067347,Modine Manufacturing Co,mod,1
2384,0000914712,ModusLink Global Solutions Inc,mlnk,1
2385,0000851968,Mohawk Industries Inc,mhk,1
2386,0001179929,Molina Healthcare Inc,moh,1
2387,0000871344,Moller International Inc,mler,1
2388,0001235010,Momenta Pharmaceuticals Inc,mnta,1
2389,1624826,Momentive Performance Materials Inc.,mpmq,1
2390,0001405041,Momentive Performance Materials Inc.,mpmq,1
2391,0001372183,"Monaker Group, Inc.",mkgi,1
2392,0001273931,Moneygram International Inc,mgi,1
2393,0001441816,"MongoDB, Inc.",mdb,1
2394,0001280452,Monolithic Power Systems Inc,mpwr,1
2395,0001385292,Monotype Imaging Holdings Inc.,type,1
2396,0000876427,Monro Muffler Brake Inc,mnro,1
2397,0001165880,Montpelier Re Holdings Ltd,mrh,1
2398,0000895421,Morgan Stanley,ms,1
2399,0001342126,Morgans Hotel Group Co.,mhgc,1
2400,0001289419,"Morningstar, Inc.",morn,1
2401,0001340243,MorphoSys AG,,0
2402,0001285785,Mosaic Co,mos,1
2403,0000918251,Motorcar Parts America Inc,mpaa,1
2404,0000068505,"Motorola Solutions, Inc.",msi,1
2405,0000040730,Motors Liquidation Co,mtlqu,1
2406,0000072573,Movado Group Inc,mov,1
2407,0001439095,Mrc Global Inc.,mrc,1
2408,0000887969,Mrv Communications Inc,mrvc,1
2409,0000834162,Mtr Gaming Group Inc,mntg,1
2410,0000068709,Mts Systems Corp,mtsc,1
2411,0000089439,Mueller Industries Inc,mli,1
2412,0001350593,"Mueller Water Products, Inc.",mwa,1
2413,0000717423,Murphy Oil Corp /DE,mur,1
2414,0001415684,MusclePharm Corp,mslp,1
2415,0001434601,Music Of Your Life Inc,myli,1
2416,0000069488,Myers Industries Inc,mye,1
2417,0000899923,Myriad Genetics Inc,mygn,1
2418,0000904896,N-Viro International Corp,nvic,1
2419,0000883107,NANOPHASE TECHNOLOGIES CORPORATION,nanx,1
2420,2408,NANYA TECHNOLOGY CORPORATION (南亞科技),ntc,0
2421,0001120193,"NASDAQ, INC.",ndaq,1
2422,0000069671,NASH FINCH CO,nafc,1
2423,0000912382,NATIONAL BANK OF INDIANAPOLIS CORP,,1
2424,0001183186,NATIONAL FINANCIAL PARTNERS CORP,nfp,1
2425,0001004315,NATIONAL GRID PLC,ngg,0
2426,0001338690,"NATIONAL MENTOR HOLDINGS, INC.",,1
2427,0000318508,NATIONAL PROPERTY INVESTORS 4,,1
2428,0000070502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/,,1
2429,0000070530,NATIONAL SEMICONDUCTOR CORP,nsm,1
2430,0001049659,NATIONAL STEEL CO,sid,0
2431,0000110536,NATIONAL TECHNICAL SYSTEMS INC /CA/,ntsc,1
2432,0000702162,NATIONAL WESTMINSTER BANK PLC /ENG/,nwpc.cl,0
2433,0000205695,NATIONWIDE LIFE INSURANCE CO,,1
2434,0000070793,NBTY INC,nty,1
2435,0001334478,"NCI, Inc.",ncit,1
2436,0001318742,NCL CORP Ltd.,nclh_priv1,1
2437,0001399708,NEOVASC INC,nvcn,0
2438,0001089638,NESS TECHNOLOGIES INC,,1
2439,0001135711,NETLOGIC MICROSYSTEMS INC,,1
2440,0000752431,NETWORK EQUIPMENT TECHNOLOGIES INC,nwk,1
2441,0001444380,NEVRO CORP,nvro,1
2442,0000847383,NEW FRONTIER MEDIA INC,noof,1
2443,0001756574,"NEW WORLD TECHNOLOGIES, INC.",,1
2444,0001564708,NEWS CORP,nwsa,1
2445,0001094019,"NEWTEK BUSINESS SERVICES, INC.",newt,1
2446,0000753308,NEXTERA ENERGY INC,nee,1
2447,0001504461,NGL Energy Partners LP,ngl,1
2448,1140471,NIPPON STEEL CORP,,0
2449,0000888981,NOCOPI TECHNOLOGIES INC/MD/,nnup,1
2450,0000924613,NOKIA CORP,nok,0
2451,0001275158,NOODLES & Co,ndls,1
2452,0001288248,NORCRAFT COMPANIES LP,,1
2453,0001216596,NORTEK INC,ntk,1
2454,0000072911,NORTEL NETWORKS CORP,nrtlq,1
2455,1123852,NORTHERN STATES POWER CO,,1
2456,72909,NORTHERN STATES POWER CO /WI/,,1
2457,0000893467,NORTHWEST BANCORPORATION INC,nbct,1
2458,0001072379,NORTHWEST BIOTHERAPEUTICS INC,nwbo,1
2459,0001114448,NOVARTIS AG,nvs,0
2460,0001022652,NOVATEL WIRELESS INC,mifi,1
2461,0000758004,NOVELL INC,novl,1
2462,0000836106,NOVELLUS SYSTEMS INC,nvls,1
2463,0000353278,NOVO NORDISK A S,nvo,0
2464,0001126216,"NTS, INC.",nts,1
2465,0001563463,NUTRAFUELS INC,ntfu,1
2466,0000741508,"NV ENERGY, INC.",nve,1
2467,0001018735,NYMOX PHARMACEUTICAL CORP,nymx,0
2468,0001163739,Nabors Industries Ltd,nbr,1
2469,0001383097,Naked Brand Group Inc.,nakd,1
2470,0001599661,Nancy's Specialty Foods,,0
2471,0001401708,NanoString Technologies Inc,nstg,1
2472,0000704532,Nanometrics Inc,nano,1
2473,0001566469,"NantHealth, Inc.",nh,1
2474,0001326110,"NantKwest, Inc.",nk,1
2475,0000069633,"Napco Security Technologies, Inc",nssc,1
2476,0001604821,"Natera, Inc.",ntra,1
2477,0000069733,Nathans Famous Inc,nath,1
2478,0001475841,National Bank Holdings Corp,nbhc,1
2479,0000069891,National Beverage Corp,fizz,1
2480,0001527190,"National CineMedia, LLC",ncmi_priv1,1
2481,0000070145,National Fuel Gas Co,nfg,1
2482,0001578735,National General Holdings Corp.,nghc,1
2483,0000877860,National Health Investors Inc,nhi,1
2484,0001306109,National Health Partners Inc,nhpr,1
2485,0001047335,National Healthcare Corp,nhc,1
2486,0000935494,National Instruments Corp /DE/,nati,1
2487,0001301106,National Interstate CORP,natl,1
2488,0001021860,National Oilwell Varco Inc,nov,1
2489,0000080172,National Presto Industries Inc,npk,1
2490,0000070487,National Research Corp,nrcib,1
2491,0000751364,"National Retail Properties, Inc.",nnn,1
2492,0000070684,National Western Life Insurance Co,nwli,1
2493,0001507951,Nationstar Mortgage LLC,nsmllc,1
2494,0000787253,Natural Alternatives International Inc,naii,1
2495,0000275053,Natures Sunshine Products Inc,natr,1
2496,0000878526,Natus Medical Inc,baby,1
2497,0001078207,"Nautilus, Inc.",nls,1
2498,0000810509,"Navidea Biopharmaceuticals, Inc.",navb,1
2499,0001019737,Navigant Consulting Inc,nci,1
2500,0000793547,Navigators Group Inc,navg,1
2501,0000808450,Navistar International Corp,nav,1
2502,0000790359,Nbt Bancorp Inc,nbtb,1
2503,0000883902,Nci Building Systems Inc,ncs,1
2504,0000070866,Ncr Corp,ncr,1
2505,0001296435,Neenah Paper Inc,np,1
2506,0000906709,Nektar Therapeutics,nktr,1
2507,0001258602,Nelnet Inc,nni,1
2508,0000711377,Neogen Corp,neog,1
2509,0001694187,"Neon Therapeutics, Inc.",ntgn,1
2510,0000087050,"Neonode, Inc",neon,1
2511,0001227025,Neophotonics Corp,nptn,1
2512,0001467652,"Neos Therapeutics, Inc.",neos,1
2513,0001338095,"NephroGenex, Inc.",nrx,1
2514,0001002047,"NetApp, Inc.",ntap,1
2515,0001496623,"NetSpend Holdings, Inc.",,1
2516,0001110646,"Netease.Com, Inc.",ntes,0
2517,0001065280,Netflix Inc,nflx,1
2518,0001122904,"Netgear, Inc",ntgr,1
2519,0001282631,Netlist Inc,nlst,1
2520,0001078075,Netscout Systems Inc,ntct,1
2521,0001039280,Netsol Technologies Inc,ntwk,1
2522,0001117106,Netsuite Inc,n,1
2523,0001289850,"NeuroMetrix, Inc.",nuro,1
2524,0000914475,Neurocrine Biosciences Inc,nbix,1
2525,0001385830,NeurogesX Inc,ngsx,1
2526,0001227636,"Neuronetics, Inc.",stim,1
2527,0001265888,Neustar Inc,nsr,1
2528,0001485589,Nevada Property 1 LLC,nvp1_priv,1
2529,0001527032,"New Enterprise Stone & Lime Co., Inc.",nesl,1
2530,0000800166,New Gold Inc. /FI,ngd,0
2531,0000356309,New Jersey Resources Corp,njr,1
2532,0000806175,"New Leaf Brands, Inc.",nlef,1
2533,0000910073,New York Community Bancorp Inc,nycb,1
2534,cr694904,New York Community Bank,,0
2535,1595527,"New York REIT, Inc.",nyrt,1
2536,0000714530,Newbridge Bancorp,nbbc,1
2537,0001126234,Newlink Genetics Corp,nlnk,1
2538,0001282637,Newmarket Corp,neu,1
2539,0000225263,Newport Corp,newp,1
2540,0001289223,"Newport Gold, Inc.",nwpg,1
2541,0001142417,Nexstar Broadcasting Group Inc,nxst,1
2542,0001065332,Nic Inc,egov,1
2543,0001003935,Nice Systems Ltd,nice,0
2544,0001158967,Nidec Corp,nj,0
2545,0000320187,Nike Inc,nke,1
2546,0001111711,Nisource Inc/DE,ni,1
2547,0000072207,Noble Energy Inc,nbl,1
2548,0001433593,"Noble Medical Technologies, Inc.",,1
2549,0000709005,Noble Romans Inc,nrom,1
2550,0001163653,Nomura Holdings Inc,nmr,0
2551,0000720762,Non Invasive Monitoring Systems Inc /FL/,nimu,1
2552,0000877365,Norbord Inc.,osb,0
2553,0001582616,"Norcraft Companies, Inc.",ncft,1
2554,0000072331,Nordson Corp,ndsn,1
2555,0000072333,Nordstrom Inc,jwn,1
2556,0000702165,Norfolk Southern Corp,nsc,1
2557,0001605997,Northern Power Systems Corp.,nps,1
2558,0000875582,Northern Technologies International Corp,ntic,1
2559,0001536047,Northern Tier Energy LLC,,1
2560,cr210434,Northern Trust Company,,0
2561,0000073124,Northern Trust Corp,ntrs,1
2562,0001493225,"Northfield Bancorp, Inc.",nfbk,1
2563,0001401700,"Northfield Bancorp, Inc.",,1
2564,0001163370,Northrim Bancorp Inc,nrim,1
2565,0001133421,Northrop Grumman Corp /DE/,noc,1
2566,0000073020,Northwest Natural Gas Co,nwn,1
2567,0001001385,Northwest Pipe Co,nwpx,1
2568,0000073088,Northwestern Corp,nwe,1
2569,0001389545,"NovaBay Pharmaceuticals, Inc.",nby,1
2570,0001000694,Novavax Inc,nvax,1
2571,0001304280,Novelis Inc.,nvl,1
2572,0000890465,Nps Pharmaceuticals Inc,npsp,1
2573,0001013871,"Nrg Energy, Inc.",nrg,1
2574,0000748592,Ntn Buzztime Inc,ntn,1
2575,0001166141,Ntt Docomo Inc,dcm,0
2576,0001110805,NuStar Energy L.P.,ns,1
2577,0001527613,"NuZee, Inc.",nuze,1
2578,0001002517,"Nuance Communications, Inc.",nuan,1
2579,0000073309,Nucor Corp,nue,1
2580,0000870753,Numerex Corp /PA/,nmrx,1
2581,0001091596,"Nuo Therapeutics, Inc.",nuot,1
2582,0001618732,"Nutanix, Inc.",ntnx,1
2583,0001119643,Nutra Pharma Corp,nphc,1
2584,0001725964,Nutrien Ltd.,ntr,0
2585,0001142596,Nuvasive Inc,nuva,1
2586,0001648893,Nuvectra Corp,nvtr,1
2587,4919,Nuvoton Technology Corporation (新唐科技),,0
2588,0000724910,Nve Corp /New/,nvec,1
2589,0001045810,Nvidia Corp,nvda,1
2590,0000906163,Nvr Inc,nvr,1
2591,0001333170,"NxStage Medical, Inc.",nxtm,1
2592,0000898173,O Reilly Automotive Inc,orly,1
2593,0001427570,OBALON THERAPEUTICS INC,obln,1
2594,0001578932,OCI Partners LP,ocip,1
2595,0001355128,OCZ TECHNOLOGY GROUP INC,ocztq,1
2596,0001137048,ODYSSEY RE HOLDINGS CORP,orh,1
2597,0000012978,OFFICEMAX INC,omx,1
2598,0001045150,"OFFICIAL PAYMENTS HOLDINGS, INC.",opay,1
2599,0000074145,OKLAHOMA GAS & ELECTRIC CO,ogeem,1
2600,0000885568,OLD DOMINION ELECTRIC COOPERATIVE,odec_priv,1
2601,0000926326,"OMNICELL, Inc",omcl,1
2602,0001129928,ONCOLYTICS BIOTECH INC,oncy,0
2603,0000888953,ONLINE RESOURCES CORP,orcc,1
2604,0001012140,ONYX PHARMACEUTICALS INC,onxx,1
2605,0001327688,OOMA INC,ooma,1
2606,0001125914,OPENTABLE INC,open,1
2607,0001108924,OPNET TECHNOLOGIES INC,,1
2608,0001142576,OPTIMER PHARMACEUTICALS INC,optr,1
2609,0001038143,ORANGE,oran,0
2610,0000866121,"ORBITAL ATK, INC.",oa,1
2611,0000896842,ORCHARD SUPPLY HARDWARE STORES CORP,oshwq,1
2612,0001107216,ORCHID CELLMARK INC,,1
2613,0001425450,ORTHOPEDIATRICS CORP,kids,1
2614,0000760326,OUTDOOR CHANNEL HOLDINGS INC,outd,1
2615,0000941604,OUTERWALL INC,outr,1
2616,0001101020,OVERHILL FARMS INC,ofi,1
2617,0000889930,OVERLAND STORAGE INC,ovrl,1
2618,0000812233,OWENS-ILLINOIS GROUP INC,oi_priv1,1
2619,0001486159,Oasis Petroleum Inc.,oas,1
2620,0001375247,"Obagi Medical Products, Inc.",ompi,1
2621,0001140098,"Ocata Therapeutics, Inc.",ocat,1
2622,0000797468,Occidental Petroleum Corp /DE/,oxy,1
2623,0000073756,Oceaneering International Inc,oii,1
2624,0001403256,Och-Ziff Capital Management Group LLC,ozm,1
2625,0001110647,"Oclaro, Inc.",oclr,1
2626,0001367083,"Oculus Innovative Sciences, Inc.",ocls,1
2627,0000873860,Ocwen Financial Corp,ocn,1
2628,0001292026,Odimo INC,odmo,1
2629,0000800240,Office Depot Inc,odp,1
2630,0001021635,Oge Energy Corp.,oge,1
2631,0001121484,"Oil States International, Inc",ois,1
2632,0001660134,"Okta, Inc.",okta,1
2633,0000878927,Old Dominion Freight Line Inc/VA,odfl,1
2634,0000707179,Old National Bancorp /IN/,onb,1
2635,cr208244,Old National Bank,,0
2636,0000074260,Old Republic International Corp,ori,1
2637,0000074303,Olin Corp,oln,1
2638,0001639300,"Ollie's Bargain Outlet Holdings, Inc.",olli,1
2639,0000820600,"Omagine, Inc.",omag,1
2640,0001317945,"Omega Flex, Inc.",oflx,1
2641,0001053650,Omega Protein Corp,ome,1
2642,0001285819,Omeros Corp,omer,1
2643,0001470795,"OmniAmerican Bancorp, Inc.",oabc,1
2644,0000353230,Omnicare Inc,ocr,1
2645,0000029989,Omnicom Group Inc.,omc,1
2646,0001034592,Omnicomm Systems Inc,omcm,1
2647,0001404804,Omnitek Engineering Corp,omtk,1
2648,0001106851,Omnivision Technologies Inc,ovti,1
2649,0001090061,Omnova Solutions Inc,omn,1
2650,0000890564,On Assignment Inc,asgn,1
2651,0001420811,"On Deck Capital, Inc.",ondk,1
